Time_Step,UAV_ID,X_Distance,Y_Distance,Signal_strength,Current_Basestation,Finished,SINR,Unmanned,Level,Flag
334,1,37472.13728187456,8570.945325341661,999,-1,1,4,true,1,-1
334,1,37472.13728187456,8570.945325341661,999,-1,1,4,true,1,-1
335,1,37490.163997505704,8570.945297172055,999,-1,1,4,true,1,-1
335,1,37490.163997505704,8570.945297172055,999,-1,1,4,true,1,-1
336,1,37508.19071304524,8570.945269002801,999,-1,1,4,true,1,-1
336,1,37508.19071304524,8570.945269002801,999,-1,1,4,true,1,-1
337,1,37526.21742849206,8570.945240833902,999,-1,1,2,true,1,-1
337,1,37526.21742849206,8570.945240833902,999,-1,1,2,true,1,-1
338,1,37544.2441438472,8570.945212665001,999,-1,1,4,true,1,-1
338,1,37544.2441438472,8570.945212665001,999,-1,1,4,true,1,-1
339,1,37562.270859110584,8570.945184495042,999,-1,1,4,true,1,-1
339,1,37562.270859110584,8570.945184495042,999,-1,1,4,true,1,-1
340,1,37580.29757428223,8570.945156324728,999,-1,1,4,true,1,-1
340,1,37580.29757428223,8570.945156324728,999,-1,1,4,true,1,-1
341,1,37598.324289362004,8570.945128154412,999,-1,1,4,true,1,-1
341,1,37598.324289362004,8570.945128154412,999,-1,1,4,true,1,-1
342,1,37616.35100434997,8570.945099984454,999,-1,1,4,true,1,-1
342,1,37616.35100434997,8570.945099984454,999,-1,1,4,true,1,-1
343,1,37634.377719246,8570.945071815198,999,-1,1,2,true,1,-1
343,1,37634.377719246,8570.945071815198,999,-1,1,2,true,1,-1
344,1,37652.40443405008,8570.94504364524,999,-1,1,4,true,1,-1
344,1,37652.40443405008,8570.94504364524,999,-1,1,4,true,1,-1
345,1,37670.43114876215,8570.94501547528,999,-1,1,4,true,1,-1
345,1,37670.43114876215,8570.94501547528,999,-1,1,4,true,1,-1
346,1,37688.45786338218,8570.944987305676,999,-1,1,4,true,1,-1
346,1,37688.45786338218,8570.944987305676,999,-1,1,4,true,1,-1
347,1,37706.48457791016,8570.944959136066,999,-1,1,4,true,1,-1
347,1,37706.48457791016,8570.944959136066,999,-1,1,4,true,1,-1
348,1,37724.51129234597,8570.944930966813,999,-1,1,4,true,1,-1
348,1,37724.51129234597,8570.944930966813,999,-1,1,4,true,1,-1
349,1,37742.53800668857,8570.94490279721,999,-1,1,2,true,1,-1
349,1,37742.53800668857,8570.94490279721,999,-1,1,2,true,1,-1
350,1,37760.56472093896,8570.944874627601,999,-1,1,4,true,1,-1
350,1,37760.56472093896,8570.944874627601,999,-1,1,4,true,1,-1
351,1,37778.59143509704,8570.944846457287,999,-1,1,4,true,1,-1
351,1,37778.59143509704,8570.944846457287,999,-1,1,4,true,1,-1
352,1,37796.61814916285,8570.944818287679,999,-1,1,4,true,1,-1
352,1,37796.61814916285,8570.944818287679,999,-1,1,4,true,1,-1
353,1,37814.64486313632,8570.944790117717,999,-1,1,4,true,1,-1
353,1,37814.64486313632,8570.944790117717,999,-1,1,4,true,1,-1
354,1,37832.671577017376,8570.944761948465,999,-1,1,4,true,1,-1
354,1,37832.671577017376,8570.944761948465,999,-1,1,4,true,1,-1
355,1,37850.698290805994,8570.944733779215,999,-1,1,2,true,1,-1
355,1,37850.698290805994,8570.944733779215,999,-1,1,2,true,1,-1
356,1,37868.72500450214,8570.944705609609,999,-1,1,4,true,1,-1
356,1,37868.72500450214,8570.944705609609,999,-1,1,4,true,1,-1
357,1,37886.751718105756,8570.944677439293,999,-1,1,4,true,1,-1
357,1,37886.751718105756,8570.944677439293,999,-1,1,4,true,1,-1
358,1,37904.77843161681,8570.944649268627,999,-1,1,4,true,1,-1
358,1,37904.77843161681,8570.944649268627,999,-1,1,4,true,1,-1
359,1,37922.80514503525,8570.944621099017,999,-1,1,4,true,1,-1
359,1,37922.80514503525,8570.944621099017,999,-1,1,4,true,1,-1
360,1,37940.83185836103,8570.944592929058,999,-1,1,4,true,1,-1
360,1,37940.83185836103,8570.944592929058,999,-1,1,4,true,1,-1
361,1,37958.85857159303,8570.944564759453,999,-1,1,2,true,1,-1
361,1,37958.85857159303,8570.944564759453,999,-1,1,2,true,1,-1
362,1,37976.88528473231,8570.944536589843,999,-1,1,4,true,1,-1
362,1,37976.88528473231,8570.944536589843,999,-1,1,4,true,1,-1
363,1,37994.9119977788,8570.944508420236,999,-1,1,4,true,1,-1
363,1,37994.9119977788,8570.944508420236,999,-1,1,4,true,1,-1
364,1,38012.93871073243,8570.94448025063,999,-1,1,4,true,1,-1
364,1,38012.93871073243,8570.94448025063,999,-1,1,4,true,1,-1
365,1,38030.96542359319,8570.944452081378,999,-1,1,4,true,1,-1
365,1,38030.96542359319,8570.944452081378,999,-1,1,4,true,1,-1
366,1,38048.99213636104,8570.94442391071,999,-1,1,4,true,1,-1
366,1,38048.99213636104,8570.94442391071,999,-1,1,4,true,1,-1
367,1,38067.01884903591,8570.944395741104,999,-1,1,2,true,1,-1
367,1,38067.01884903591,8570.944395741104,999,-1,1,2,true,1,-1
368,1,38085.04556161778,8570.94436757185,999,-1,1,4,true,1,-1
368,1,38085.04556161778,8570.94436757185,999,-1,1,4,true,1,-1
369,1,38103.07227410658,8570.944339401536,999,-1,1,4,true,1,-1
369,1,38103.07227410658,8570.944339401536,999,-1,1,4,true,1,-1
370,1,38121.09898650231,8570.944311232284,999,-1,1,4,true,1,-1
370,1,38121.09898650231,8570.944311232284,999,-1,1,4,true,1,-1
371,1,38139.125698804884,8570.944283062325,999,-1,1,4,true,1,-1
371,1,38139.125698804884,8570.944283062325,999,-1,1,4,true,1,-1
372,1,38157.15241101425,8570.944254892715,999,-1,1,4,true,1,-1
372,1,38157.15241101425,8570.944254892715,999,-1,1,4,true,1,-1
373,1,38175.17912312935,8570.9442267224,999,-1,1,2,true,1,-1
373,1,38175.17912312935,8570.9442267224,999,-1,1,2,true,1,-1
374,1,38193.20583515119,8570.944198552086,999,-1,1,4,true,1,-1
374,1,38193.20583515119,8570.944198552086,999,-1,1,4,true,1,-1
375,1,38211.232547079686,8570.944170382834,999,-1,1,4,true,1,-1
375,1,38211.232547079686,8570.944170382834,999,-1,1,4,true,1,-1
376,1,38229.25925891482,8570.94414221323,999,-1,1,4,true,1,-1
376,1,38229.25925891482,8570.94414221323,999,-1,1,4,true,1,-1
377,1,38247.28597065655,8570.944114043623,999,-1,1,4,true,1,-1
377,1,38247.28597065655,8570.944114043623,999,-1,1,4,true,1,-1
378,1,38265.31268230482,8570.944085872956,999,-1,1,4,true,1,-1
378,1,38265.31268230482,8570.944085872956,999,-1,1,4,true,1,-1
379,1,38283.339393859605,8570.944057703344,999,-1,1,2,true,1,-1
379,1,38283.339393859605,8570.944057703344,999,-1,1,2,true,1,-1
380,1,38301.36610532088,8570.944029533384,999,-1,1,4,true,1,-1
380,1,38301.36610532088,8570.944029533384,999,-1,1,4,true,1,-1
381,1,38319.392816688516,8570.944001363072,999,-1,1,4,true,1,-1
381,1,38319.392816688516,8570.944001363072,999,-1,1,4,true,1,-1
382,1,38337.41952796257,8570.94397319311,999,-1,1,4,true,1,-1
382,1,38337.41952796257,8570.94397319311,999,-1,1,4,true,1,-1
383,1,38355.44623914293,8570.943945023153,999,-1,1,4,true,1,-1
383,1,38355.44623914293,8570.943945023153,999,-1,1,4,true,1,-1
384,1,38373.47295022961,8570.94391685425,999,-1,1,4,true,1,-1
384,1,38373.47295022961,8570.94391685425,999,-1,1,4,true,1,-1
385,1,38391.49966122141,8570.943888684998,999,-1,1,2,true,1,-1
385,1,38391.49966122141,8570.943888684998,999,-1,1,2,true,1,-1
386,1,38409.52637211946,8570.943860515745,999,-1,1,4,true,1,-1
386,1,38409.52637211946,8570.943860515745,999,-1,1,4,true,1,-1
387,1,38427.55308292364,8570.943832345783,999,-1,1,4,true,1,-1
387,1,38427.55308292364,8570.943832345783,999,-1,1,4,true,1,-1
388,1,38445.579793633915,8570.943804176532,999,-1,1,4,true,1,-1
388,1,38445.579793633915,8570.943804176532,999,-1,1,4,true,1,-1
389,1,38463.60650425029,8570.943776006572,999,-1,1,4,true,1,-1
389,1,38463.60650425029,8570.943776006572,999,-1,1,4,true,1,-1
390,1,38481.63321477265,8570.94374783697,999,-1,1,4,true,1,-1
390,1,38481.63321477265,8570.94374783697,999,-1,1,4,true,1,-1
391,1,38499.65992520101,8570.943719666651,999,-1,1,2,true,1,-1
391,1,38499.65992520101,8570.943719666651,999,-1,1,2,true,1,-1
392,1,38517.68663553529,8570.943691497754,999,-1,1,4,true,1,-1
392,1,38517.68663553529,8570.943691497754,999,-1,1,4,true,1,-1
393,1,38535.71334577547,8570.943663327087,999,-1,1,4,true,1,-1
393,1,38535.71334577547,8570.943663327087,999,-1,1,4,true,1,-1
394,1,38553.74005592148,8570.943635157832,999,-1,1,4,true,1,-1
394,1,38553.74005592148,8570.943635157832,999,-1,1,4,true,1,-1
395,1,38571.76676597331,8570.94360698787,999,-1,1,4,true,1,-1
395,1,38571.76676597331,8570.94360698787,999,-1,1,4,true,1,-1
396,1,38589.793475930885,8570.943578818264,999,-1,1,4,true,1,-1
396,1,38589.793475930885,8570.943578818264,999,-1,1,4,true,1,-1
397,1,38607.82018579311,8570.943550649012,999,-1,1,2,true,1,-1
397,1,38607.82018579311,8570.943550649012,999,-1,1,2,true,1,-1
398,1,38625.846895561,8570.943522479758,999,-1,1,4,true,1,-1
398,1,38625.846895561,8570.943522479758,999,-1,1,4,true,1,-1
399,1,38643.87360523452,8570.94349431015,999,-1,1,4,true,1,-1
399,1,38643.87360523452,8570.94349431015,999,-1,1,4,true,1,-1
400,1,38661.90031481364,8570.943466140898,999,-1,1,4,true,1,-1
400,1,38661.90031481364,8570.943466140898,999,-1,1,4,true,1,-1
401,1,38679.927024298275,8570.943437970936,999,-1,1,4,true,1,-1
401,1,38679.927024298275,8570.943437970936,999,-1,1,4,true,1,-1
402,1,38697.95373368839,8570.943409800271,999,-1,1,4,true,1,-1
402,1,38697.95373368839,8570.943409800271,999,-1,1,4,true,1,-1
403,1,38715.98044298395,8570.943381631016,999,-1,1,2,true,1,-1
403,1,38715.98044298395,8570.943381631016,999,-1,1,2,true,1,-1
404,1,38734.007152184946,8570.943353461762,999,-1,1,4,true,1,-1
404,1,38734.007152184946,8570.943353461762,999,-1,1,4,true,1,-1
405,1,38752.0338612913,8570.94332529145,999,-1,1,4,true,1,-1
405,1,38752.0338612913,8570.94332529145,999,-1,1,4,true,1,-1
406,1,38770.06057030294,8570.943297122198,999,-1,1,4,true,1,-1
406,1,38770.06057030294,8570.943297122198,999,-1,1,4,true,1,-1
407,1,38788.08727921988,8570.943268952591,999,-1,1,4,true,1,-1
407,1,38788.08727921988,8570.943268952591,999,-1,1,4,true,1,-1
408,1,38806.113988042045,8570.943240782275,999,-1,1,4,true,1,-1
408,1,38806.113988042045,8570.943240782275,999,-1,1,4,true,1,-1
409,1,38824.140696768314,8570.943212611608,999,-1,1,2,true,1,-1
409,1,38824.140696768314,8570.943212611608,999,-1,1,2,true,1,-1
410,1,38842.16740539973,8570.943184442354,999,-1,1,4,true,1,-1
410,1,38842.16740539973,8570.943184442354,999,-1,1,4,true,1,-1
411,1,38860.194113936246,8570.943156272393,999,-1,1,4,true,1,-1
411,1,38860.194113936246,8570.943156272393,999,-1,1,4,true,1,-1
412,1,38878.220822377814,8570.943128102082,999,-1,1,4,true,1,-1
412,1,38878.220822377814,8570.943128102082,999,-1,1,4,true,1,-1
413,1,38896.247530724395,8570.943099932474,999,-1,1,4,true,1,-1
413,1,38896.247530724395,8570.943099932474,999,-1,1,4,true,1,-1
414,1,38914.27423897594,8570.943071762871,999,-1,1,4,true,1,-1
414,1,38914.27423897594,8570.943071762871,999,-1,1,4,true,1,-1
415,1,38932.30094713238,8570.94304359326,999,-1,1,2,true,1,-1
415,1,38932.30094713238,8570.94304359326,999,-1,1,2,true,1,-1
416,1,38950.327655193716,8570.943015424005,999,-1,1,4,true,1,-1
416,1,38950.327655193716,8570.943015424005,999,-1,1,4,true,1,-1
417,1,38968.354363159895,8570.9429872544,999,-1,1,4,true,1,-1
417,1,38968.354363159895,8570.9429872544,999,-1,1,4,true,1,-1
418,1,38986.38107103084,8570.942959084792,999,-1,1,4,true,1,-1
418,1,38986.38107103084,8570.942959084792,999,-1,1,4,true,1,-1
419,1,39004.40777880653,8570.94293091554,999,-1,1,4,true,1,-1
419,1,39004.40777880653,8570.94293091554,999,-1,1,4,true,1,-1
420,1,39022.43448648692,8570.942902744873,999,-1,1,4,true,1,-1
420,1,39022.43448648692,8570.942902744873,999,-1,1,4,true,1,-1
421,1,39040.461194070915,8570.942874574914,999,-1,1,2,true,1,-1
421,1,39040.461194070915,8570.942874574914,999,-1,1,2,true,1,-1
422,1,39058.48790155951,8570.942846404596,999,-1,1,4,true,1,-1
422,1,39058.48790155951,8570.942846404596,999,-1,1,4,true,1,-1
423,1,39076.51460895268,8570.942818234287,999,-1,1,4,true,1,-1
423,1,39076.51460895268,8570.942818234287,999,-1,1,4,true,1,-1
424,1,39094.54131625038,8570.942790065383,999,-1,1,4,true,1,-1
424,1,39094.54131625038,8570.942790065383,999,-1,1,4,true,1,-1
425,1,39112.568023452535,8570.94276189507,999,-1,1,4,true,1,-1
425,1,39112.568023452535,8570.94276189507,999,-1,1,4,true,1,-1
426,1,39130.594730559154,8570.942733725464,999,-1,1,4,true,1,-1
426,1,39130.594730559154,8570.942733725464,999,-1,1,4,true,1,-1
427,1,39148.62143757016,8570.942705555504,999,-1,1,2,true,1,-1
427,1,39148.62143757016,8570.942705555504,999,-1,1,2,true,1,-1
428,1,39166.6481444855,8570.942677385898,999,-1,1,4,true,1,-1
428,1,39166.6481444855,8570.942677385898,999,-1,1,4,true,1,-1
429,1,39184.67485130514,8570.942649215585,999,-1,1,4,true,1,-1
429,1,39184.67485130514,8570.942649215585,999,-1,1,4,true,1,-1
430,1,39202.70155802905,8570.942621045624,999,-1,1,4,true,1,-1
430,1,39202.70155802905,8570.942621045624,999,-1,1,4,true,1,-1
431,1,39220.72826465717,8570.942592876017,999,-1,1,4,true,1,-1
431,1,39220.72826465717,8570.942592876017,999,-1,1,4,true,1,-1
432,1,39238.75497118945,8570.942564706764,999,-1,1,4,true,1,-1
432,1,39238.75497118945,8570.942564706764,999,-1,1,4,true,1,-1
433,1,39256.78167762483,8570.942536536448,999,-1,1,2,true,1,-1
433,1,39256.78167762483,8570.942536536448,999,-1,1,2,true,1,-1
434,1,39274.808383964264,8570.942508366488,999,-1,1,4,true,1,-1
434,1,39274.808383964264,8570.942508366488,999,-1,1,4,true,1,-1
435,1,39292.83509020772,8570.942480196529,999,-1,1,4,true,1,-1
435,1,39292.83509020772,8570.942480196529,999,-1,1,4,true,1,-1
436,1,39310.861796355195,8570.94245202692,999,-1,1,4,true,1,-1
436,1,39310.861796355195,8570.94245202692,999,-1,1,4,true,1,-1
437,1,39328.88850240665,8570.942423858021,999,-1,1,4,true,1,-1
437,1,39328.88850240665,8570.942423858021,999,-1,1,4,true,1,-1
438,1,39346.91520836195,8570.942395687709,999,-1,1,4,true,1,-1
438,1,39346.91520836195,8570.942395687709,999,-1,1,4,true,1,-1
439,1,39364.94191422115,8570.942367518457,999,-1,1,2,true,1,-1
439,1,39364.94191422115,8570.942367518457,999,-1,1,2,true,1,-1
440,1,39382.96861998416,8570.942339349198,999,-1,1,4,true,1,-1
440,1,39382.96861998416,8570.942339349198,999,-1,1,4,true,1,-1
441,1,39400.995325650954,8570.942311179591,999,-1,1,4,true,1,-1
441,1,39400.995325650954,8570.942311179591,999,-1,1,4,true,1,-1
442,1,39419.022031221466,8570.94228300928,999,-1,1,4,true,1,-1
442,1,39419.022031221466,8570.94228300928,999,-1,1,4,true,1,-1
443,1,39437.04873669567,8570.94225483932,999,-1,1,4,true,1,-1
443,1,39437.04873669567,8570.94225483932,999,-1,1,4,true,1,-1
444,1,39455.075442073525,8570.942226669362,999,-1,1,4,true,1,-1
444,1,39455.075442073525,8570.942226669362,999,-1,1,4,true,1,-1
445,1,39473.10214735389,8570.9421984994,999,-1,1,2,true,1,-1
445,1,39473.10214735389,8570.9421984994,999,-1,1,2,true,1,-1
446,1,39491.128852537826,8570.94217033015,999,-1,1,4,true,1,-1
446,1,39491.128852537826,8570.94217033015,999,-1,1,4,true,1,-1
447,1,39509.15555762527,8570.94214216054,999,-1,1,4,true,1,-1
447,1,39509.15555762527,8570.94214216054,999,-1,1,4,true,1,-1
448,1,39527.182262616196,8570.942113990579,999,-1,1,4,true,1,-1
448,1,39527.182262616196,8570.942113990579,999,-1,1,4,true,1,-1
449,1,39545.20896751054,8570.94208582062,999,-1,1,4,true,1,-1
449,1,39545.20896751054,8570.94208582062,999,-1,1,4,true,1,-1
450,1,39563.23567230823,8570.942057651011,999,-1,1,4,true,1,-1
450,1,39563.23567230823,8570.942057651011,999,-1,1,4,true,1,-1
451,1,39581.262377009276,8570.942029479995,999,-1,1,2,true,1,-1
451,1,39581.262377009276,8570.942029479995,999,-1,1,2,true,1,-1
452,1,39599.28908161362,8570.942001310741,999,-1,1,4,true,1,-1
452,1,39599.28908161362,8570.942001310741,999,-1,1,4,true,1,-1
453,1,39617.3157861212,8570.94197314113,999,-1,1,4,true,1,-1
453,1,39617.3157861212,8570.94197314113,999,-1,1,4,true,1,-1
454,1,39635.34249053197,8570.941944971526,999,-1,1,4,true,1,-1
454,1,39635.34249053197,8570.941944971526,999,-1,1,4,true,1,-1
455,1,39653.369194845916,8570.941916802272,999,-1,1,4,true,1,-1
455,1,39653.369194845916,8570.941916802272,999,-1,1,4,true,1,-1
456,1,39671.395899062976,8570.94188863302,999,-1,1,4,true,1,-1
456,1,39671.395899062976,8570.94188863302,999,-1,1,4,true,1,-1
457,1,39689.42260318202,8570.94186046306,999,-1,1,2,true,1,-1
457,1,39689.42260318202,8570.94186046306,999,-1,1,2,true,1,-1
458,1,39707.44930720414,8570.941832293804,999,-1,1,4,true,1,-1
458,1,39707.44930720414,8570.941832293804,999,-1,1,4,true,1,-1
459,1,39725.4760111292,8570.941804123842,999,-1,1,4,true,1,-1
459,1,39725.4760111292,8570.941804123842,999,-1,1,4,true,1,-1
460,1,39743.50271495721,8570.941775954592,999,-1,1,4,true,1,-1
460,1,39743.50271495721,8570.941775954592,999,-1,1,4,true,1,-1
461,1,39761.529418688115,8570.941747785339,999,-1,1,4,true,1,-1
461,1,39761.529418688115,8570.941747785339,999,-1,1,4,true,1,-1
462,1,39779.55612232185,8570.941719615023,999,-1,1,4,true,1,-1
462,1,39779.55612232185,8570.941719615023,999,-1,1,4,true,1,-1
463,1,39797.58282585841,8570.941691445063,999,-1,1,2,true,1,-1
463,1,39797.58282585841,8570.941691445063,999,-1,1,2,true,1,-1
464,1,39815.60952929774,8570.941663275102,999,-1,1,4,true,1,-1
464,1,39815.60952929774,8570.941663275102,999,-1,1,4,true,1,-1
465,1,39833.63623263975,8570.94163510585,999,-1,1,4,true,1,-1
465,1,39833.63623263975,8570.94163510585,999,-1,1,4,true,1,-1
466,1,39851.66293588449,8570.94160693589,999,-1,1,4,true,1,-1
466,1,39851.66293588449,8570.94160693589,999,-1,1,4,true,1,-1
467,1,39869.68963903181,8570.94157876699,999,-1,1,4,true,1,-1
467,1,39869.68963903181,8570.94157876699,999,-1,1,4,true,1,-1
468,1,39887.71634208172,8570.941550597734,999,-1,1,4,true,1,-1
468,1,39887.71634208172,8570.941550597734,999,-1,1,4,true,1,-1
469,1,39905.743045033145,8570.941522428837,999,-1,1,2,true,1,-1
469,1,39905.743045033145,8570.941522428837,999,-1,1,2,true,1,-1
470,1,39923.76974788703,8570.94149426029,999,-1,1,4,true,1,-1
470,1,39923.76974788703,8570.94149426029,999,-1,1,4,true,1,-1
471,1,39941.79645064337,8570.941466089978,999,-1,1,4,true,1,-1
471,1,39941.79645064337,8570.941466089978,999,-1,1,4,true,1,-1
472,1,39959.823153302146,8570.94143791966,999,-1,1,4,true,1,-1
472,1,39959.823153302146,8570.94143791966,999,-1,1,4,true,1,-1
473,1,39977.849855863285,8570.94140974935,999,-1,1,4,true,1,-1
473,1,39977.849855863285,8570.94140974935,999,-1,1,4,true,1,-1
474,1,39995.87655832672,8570.941381579389,999,-1,1,4,true,1,-1
474,1,39995.87655832672,8570.941381579389,999,-1,1,4,true,1,-1
475,1,40013.903260692445,8570.941353410135,999,-1,1,2,true,1,-1
475,1,40013.903260692445,8570.941353410135,999,-1,1,2,true,1,-1
476,1,40031.92996296039,8570.941325240528,999,-1,1,4,true,1,-1
476,1,40031.92996296039,8570.941325240528,999,-1,1,4,true,1,-1
477,1,40049.95666513055,8570.941297070924,999,-1,1,4,true,1,-1
477,1,40049.95666513055,8570.941297070924,999,-1,1,4,true,1,-1
478,1,40067.98336720284,8570.941268900962,999,-1,1,4,true,1,-1
478,1,40067.98336720284,8570.941268900962,999,-1,1,4,true,1,-1
479,1,40086.01006917723,8570.941240731001,999,-1,1,4,true,1,-1
479,1,40086.01006917723,8570.941240731001,999,-1,1,4,true,1,-1
480,1,40104.03677105369,8570.941212561042,999,-1,1,4,true,1,-1
480,1,40104.03677105369,8570.941212561042,999,-1,1,4,true,1,-1
481,1,40122.06347283108,8570.941184391788,999,-1,1,2,true,1,-1
481,1,40122.06347283108,8570.941184391788,999,-1,1,2,true,1,-1
482,1,40140.09017451043,8570.94115622183,999,-1,1,4,true,1,-1
482,1,40140.09017451043,8570.94115622183,999,-1,1,4,true,1,-1
483,1,40158.11687609175,8570.941128052575,999,-1,1,4,true,1,-1
483,1,40158.11687609175,8570.941128052575,999,-1,1,4,true,1,-1
484,1,40176.14357757491,8570.941099882968,999,-1,1,4,true,1,-1
484,1,40176.14357757491,8570.941099882968,999,-1,1,4,true,1,-1
485,1,40194.17027895992,8570.941071712652,999,-1,1,4,true,1,-1
485,1,40194.17027895992,8570.941071712652,999,-1,1,4,true,1,-1
486,1,40212.19698024672,8570.941043542694,999,-1,1,4,true,1,-1
486,1,40212.19698024672,8570.941043542694,999,-1,1,4,true,1,-1
487,1,40230.22368143529,8570.941015372735,999,-1,1,2,true,1,-1
487,1,40230.22368143529,8570.941015372735,999,-1,1,2,true,1,-1
488,1,40248.25038252552,8570.940987203126,999,-1,1,4,true,1,-1
488,1,40248.25038252552,8570.940987203126,999,-1,1,4,true,1,-1
489,1,40266.27708351744,8570.940959033873,999,-1,1,4,true,1,-1
489,1,40266.27708351744,8570.940959033873,999,-1,1,4,true,1,-1
490,1,40284.30378441097,8570.940930863913,999,-1,1,4,true,1,-1
490,1,40284.30378441097,8570.940930863913,999,-1,1,4,true,1,-1
491,1,40302.330485206054,8570.940902693954,999,-1,1,4,true,1,-1
491,1,40302.330485206054,8570.940902693954,999,-1,1,4,true,1,-1
492,1,40320.35718590271,8570.9408745247,999,-1,1,4,true,1,-1
492,1,40320.35718590271,8570.9408745247,999,-1,1,4,true,1,-1
493,1,40338.383886499774,8570.940846355092,999,-1,1,2,true,1,-1
493,1,40338.383886499774,8570.940846355092,999,-1,1,2,true,1,-1
494,1,40356.41058699825,8570.940818185136,999,-1,1,4,true,1,-1
494,1,40356.41058699825,8570.940818185136,999,-1,1,4,true,1,-1
495,1,40374.43728739815,8570.94079001552,999,-1,1,4,true,1,-1
495,1,40374.43728739815,8570.94079001552,999,-1,1,4,true,1,-1
496,1,40392.46398769937,8570.940761845917,999,-1,1,4,true,1,-1
496,1,40392.46398769937,8570.940761845917,999,-1,1,4,true,1,-1
497,1,40410.49068790192,8570.940733675603,999,-1,1,4,true,1,-1
497,1,40410.49068790192,8570.940733675603,999,-1,1,4,true,1,-1
498,1,40428.517388005734,8570.940705506351,999,-1,1,4,true,1,-1
498,1,40428.517388005734,8570.940705506351,999,-1,1,4,true,1,-1
499,1,40446.54408801076,8570.940677336395,999,-1,1,2,true,1,-1
499,1,40446.54408801076,8570.940677336395,999,-1,1,2,true,1,-1
